Sentence	Label
Tôi sẽ tìm một cái tai nghe mới.	0
Tôi giới thiệu thiết bị này cho mọi người!	1
-Kỷ nguyên Jawbone cũng tuyệt vời!	1
Chúng tôi đã nhận được một cục pin WHITE đã chết sau một vài hoursTHe được sử dụng để kéo dài một tuần-nhưng vẫn kéo dài hơn vị trí này.	0
Sau một năm, pin hỏng hoàn toàn trên đầu tôi.	0
Tôi đã sử dụng vài chiếc điện thoại trong 2 năm, nhưng cái này là tốt nhất.	1
Một Cái Nhìn Mới Tuyệt Vn Cho Mùa Thu Năm 2000!.	1
Đây là chiếc điện thoại đầu tiên mà tôi có với giá rẻ.	0
Att không rõ ràng, âm thanh rất méo mó và bạn phải hét lên khi nói chuyện.	0
Cái kẹp nhựa sẽ dễ dàng hơn trong đoạn clip này.	0
Giá cũng tốt.	1
Đừng phạm sai lầm như tôi.	0
Oh và tôi quên không đề cập đến hiệu ứng màu lạ mà nó có trên điện thoại của bạn.	0
Tôi đang dùng nó với một con sông SPINN (với trường hợp) và nó phù hợp.	1
Và khu vực nơi đơn vị của tôi bị phá vỡ.	0
Nói chung, tôi rất vui khi có một chiếc điện thoại có tất cả các cuộc hẹn và liên lạc trong đó và nhận được sự đón nhận tuyệt vời.	1
Mọi thứ trên điện thoại đều hoàn hảo, cô ấy thích nó.	1
Một lưu ý khác về sự xuất hiện của điện thoại này là nó thực sự trông khá nhạt, đặc biệt là trong tất cả các mô hình màu đen.	0
RẤT DỄ DÀNG.	1
Sanyo của tôi đã sống sót qua hàng chục giọt trên mặt đen mà không bị bệnh.	1
Tai nghe tuyệt vời.	1
Nó tìm thấy điện thoại của tôi ngay khi vào xe.	1
Chất lượng thấp.	0
Tôi giới thiệu loại điện thoại có giá khiêm tốn này.	1
Nhưng nó có thể tiếp nhận tốt hơn và rõ ràng hơn bất cứ điện thoại nào tôi từng có.	1
Cảnh báo-Tránh xa ra.	0
Ước gì tôi có thể trả lại đơn vị và lấy lại số tiền của tôi.	0
Awsome Device Works Great (bằng tiếng Anh).	1
Tôi thường nói chuyện trong 1-1 giờ rưỡi và pin sẽ cạn kiệt và chết dần.	0
Nếu bạn không tìm thấy nó, quá tệ, như một lần nữa, đơn vị chỉ đi kèm với một tai nghe.Tôi sẽ không đề nghị chuyện này với bất cứ ai.	0
Rất Không Hài Lòng.	0
Tôi có thể có một khiếm khuyết, nhưng tôi sẽ không mạo hiểm mua lại vì chất lượng xây dựng một mình.	0
Họ làm cho trường hợp này quá nhỏ và rất khó để cài đặt.	0
Khôi phục điện thoại của tôi như thể hiện mới.	1
Tôi khuyên bạn nên mua series Jabra JX-10 series 2 có tác dụng hoàn hảo với Moto Q của tôi.	1
Tôi đã tìm kiếm trên Internet, và thấy nó là giá trị tốt nhất.	1
Không vừa đâu.	0
Rất hạnh phúc với sản phẩm này.	1
Kích thước màn hình là lớn, phím chìa khóa được thắp sáng đủ tốt, và chất lượng máy ảnh rất tuyệt vời cho một chiếc điện thoại chụp ảnh.	1
Không có gì tồi tệ tôi có thể nói về tai nghe này.	0
Tôi rất vui khi thấy sản phẩm này trên thực tế rất khó tìm, nó không có giá cao.	1
Cầm tay và nó hoạt động.	1
Đồng nghiệp của tôi và tôi bây giờ đã có được một sự tiếp nhận tuyệt vời. Một chút tốn kém, nhưng hiệu suất rất tuyệt.	1
Tôi đã sạc đầy đủ trước khi đi ngủ và tắt cái răng xanh và wifi và nhận thấy nó chỉ còn 20% vào buổi sáng.	0
Tôi cũng có vấn đề với điện thoại đọc thẻ nhớ trong đó tôi luôn bật nó lên rồi tắt lần nữa.	0
Không tốt khi đội mũ hay đeo kính râm.	0
Lô hàng kịp thời và chất lượng.	1
Bàn phím tốt đấy.	1
Rất tốt và phù hợp với Surefire GX2 của tôi một cách hoàn hảo.	1
Điện thoại khủng khiếp.	0
Pin BT50!	0
Chúng tôi sẽ giới thiệu cho những người khác.	1
Cant sẽ lấy phần mềm làm việc với máy tính của tôi.	0
Thất vọng!	0
Giọng nói rất kém.	0
Hết pin rồi!	1
Không có người mua hối hận trong vụ này!	0
Rất thất vọng ở AccessoryOne.	0
Tôi thấy điều này không thể tha thứ được và có lẽ sẽ có thể trả lại điện thoại này và có lẽ sẽ thay đổi nhà mạng.	0
"Trông rất tuyệt và mạnh mẽ. """	1
Tôi đã có dịch vụ TMobile 2 hoặc 3 năm nay, và tôi khá hài lòng với nó.	1
Quy trình cập nhật rất khó khăn và cồng kềnh.	0
Thất vọng ... Tôi ghét bất cứ thứ gì vào tai tôi.	0
Phần mềm tuyệt vời cho Motorolas.	1
Giao hàng đúng giờ.	1
Rất dễ sử dụng.	1
Không thoải mái trong Ear, Don't use cùng với LG VX9900 (EnV).	0
Âm lượng này đã tăng vọt từ đơn vị đến một điểm đến không rõ.	0
Nó giữ một điện tích trong một thời gian dài, khá thoải mái trong điều kiện mặc lâu dài và chất lượng âm thanh rất to lớn.	1
Tôi muốn trả lại nó.	0
Bàn phím thật sự đáng giá về tính hữu dụng và đủ mạnh mẽ, tôi không mong đợi bất kỳ vấn đề nào.	1
Tuy nhiên, các dự luật của Verizon rất khó hiểu mặc dù các kế hoạch định giá của họ rất đơn giản.	0
Sau khi sạc xong, các cục pin này hoạt động tốt.	1
Anh sẽ không hối tiếc đâu!	1
Tôi thích cái điện thoại này!	1
Một Sự Thất Vọng.	0
Không phải người dùng thân thiện.	0
Thật không may, khả năng thực sự biết bạn đang nhận được cuộc gọi là một tính năng khá quan trọng và chiếc điện thoại này đáng thương trong sự tôn trọng đó.	0
Rồi tôi trao đổi cho cùng một chiếc điện thoại, thậm chí có vấn đề tương tự.	0
Kết quả này trong điện thoại bị kẹt ở thể tích tối đa hoặc câm.	0
Đây là những tảng đá PDA.	1
Nó được tích hợp để sử dụng như là một nhà máy điện thoại/điện thoại lai ghép nhỏ/điện thoại di động, và xuất sắc trong các vai trò đó.	1
Tôi chắc chắn sẽ đề nghị Jabra BT250v cho những ai đang tìm kiếm sự thoải mái, rõ ràng và giá cả tuyệt vời!	1
Tôi đã có Verizon 2 năm trước và thực sự thích dịch vụ của họ.	1
Khá là vớ vẩn.	0
Cắm nút không đúng kích cỡ.	0
Làm việc như mô tả.	1
Hãy tiết kiệm tiền ... Tôi đã có món đồ này 11 tháng rồi.	0
Mua Tệ.	0
RẤT HÀI LÒNG.	1
Tiếng ồn của tiếng ồn là tuyệt vời, điều này rất quan trọng đối với một người đi lại của NYC.	1
Cục pin này là một món hời!	1
Cái thứ vớ vẩn.	0
Tôi sẽ không cho ngôi sao nếu tôi có thể.	0
Tôi đeo kính và nó hợp với họ.	1
Chất lượng âm thanh cho thiết bị là không thể chấp nhận được. Trừ khi bạn đang ở trong một khu vực yên tĩnh, bạn gần như không nghe thấy gì.	0
Tôi sẽ không đề nghị món đồ này cho bất cứ ai.	0
Thùng chứa không khớp với bức ảnh trong quảng cáo.	0
Tuyệt ... không có vấn đề gì cả!	1
Như một đánh giá sớm hơn ghi nhận, cắm vào cái sạc này và không có gì xảy ra.	0
Nét quyến rũ của con ếch này rất đáng yêu và mắt rất dễ bắt mắt.	1
Bạn không bao giờ biết nếu bạn đẩy nó đủ mạnh hay đúng số lần cho chức năng bạn muốn hay không.	0
Âm thanh rất rõ ràng và những người tôi nói chuyện cũng rất ngạc nhiên về chất lượng.	1
Tôi có vỏ nhôm cho Palm VX mới và nó hoạt động rất tốt ... nó đã bảo vệ thiết bị cầm tay của tôi một cách hoàn hảo cho đến giờ.	1
sản phẩm rất tốt, rất tốt.	1
Công cụ điện thoại di động là một thứ phải có.	1
Tôi rất ấn tượng với công việc mà Motorola đã làm với sức mạnh của chiếc điện thoại này.	1
Tôi đã nhận được lệnh của mình trong khung thời gian vận chuyển, mọi thứ đều có trật tự làm việc tốt và tổng thể, tôi rất hào hứng để có được nguồn tin này.	1
Điện thoại chắc chắn và không thấm nước.	1
Tôi không ấn tượng với điều này và tôi sẽ không đề nghị món đồ này cho bất cứ ai.	0
Đơn khiếu nại duy nhất của tôi là âm lượng âm thanh tiêu chuẩn hơi thấp ngay cả khi bật lên đến 5 (5)	0
Xin cảm ơn Amazon vì đã có những thứ tôi cần cho một cái giá tốt!	1
Thay vào đó tôi trượt nó trên mép quần hay túi quần.	1
Tôi đã phải đi mua một cửa hàng và mua một chiếc điện thoại mới của NOKIA đang hoạt động tốt.	1
Làm tốt lắm!	1
XẤU QUÁ.	0
Khủng khiếp, phải đổi 3 lần.	0
Cái khiên nhiễu rất đáng kinh ngạc.	1
Không có tiến triển gì.	0
Razr Battery-Mua tốt.	1
Tiếp tục làm việc đi, Amazon!	1
Họ từ chối hoàn tiền hoặc thay thế.	0
Thật không may, việc vô tình vô tình kích hoạt chúng bằng các nút cảm ứng nhẹ nhàng nếu bạn vô tình chạm vào điện thoại vào mặt khi đang lắng nghe.	0
Vì vậy, cơ bản là tôi ném tiền ra ngoài cửa sổ vô ích.	0
Trường hợp tuyệt vời và giá cả!	1
Tất cả chỉ cần 1 giọt từ khoảng cách 6 inch bên trên quầy bếp và nó đã bị phá hủy. Tôi không có ấn tượng và tôi không cười.	0
Tầm hoạt động của Bluetooth là tốt-vài ngày trước tôi để điện thoại của tôi trong cốp xe, nhận một cuộc gọi, và thực hiện cuộc trò chuyện mà không bị ngứa.	1
Nhỏ, đẹp, nhìn rất ấn tượng, thiết lập thực tế với sự lưu trữ dồi dào ở chỗ.	1
Các argel truyền âm thanh trực tiếp vào tai của bạn và dường như làm tăng âm lượng âm thanh và sự rõ ràng.	1
Không ai trong số những người mới làm việc đúng đắn.	0
Tôi mừng vì đã mua nó.	1
Tôi đã bỏ lỡ nhiều cuộc gọi vì lý do này.	0
Có lẽ điện thoại của tôi bị khiếm khuyết, nhưng mọi người không thể nghe tôi khi tôi dùng cái này.	0
Đừng mua sản phẩm này.	0
Tệ quá, hầu hết mọi thứ không làm bằng điện thoại của tôi.	0
Không dịch chuyển, không sủi bọt, không gọt vỏ, thậm chí không một vết xước, không gì cả!Tôi không thể nào hạnh phúc hơn với người mới của mình.	1
Phần mềm tệ nhất từng được dùng ... Nếu tôi có thể đưa cho những ngôi sao số 0 này.	0
Cố gắng gọi đây là một bài tập trong sự thất vọng.	0
Trường hợp này là một mảnh nhựa mỏng và không có mặt trước hoặc bên bảo vệ bên nào.	0
Tôi sở hữu một chiếc Jabra Earset và rất hạnh phúc với nó, nhưng chất lượng âm thanh, đặc biệt là đi, trên cái này tốt hơn.	1
Tôi thích cái máy quay, chất lượng rất tốt.	1
Cảm ơn vì sự phục vụ tuyệt vời này.	1
Hoàn toàn là một gói hàng.	1
Người bán rất hiểu và kiên nhẫn, tôi chắc chắn sẽ mua từ họ một lần nữa.	1
Tôi cho Wirefly 1 star.I sẽ liên hệ Cingular/AT & T; và thông báo cho họ về thực hành này.	0
Nó đang trầm trọng hơn!	0
Sản phẩm tuyệt vời cho cái giá!	1
Tôi đã mua những thứ này cho cả gia đình và bạn bè, và tất cả thưởng thức sự rõ ràng và dễ sử dụng của họ.	1
Mấy tảng đá không dây và cái điện thoại rẻ tiền này!	1
Không có tác dụng gì hết, chỉ cần đừng mua nó.	0
Âm thanh bùn, chất lượng thấp, và vỏ bọc xung quanh dây dẫn bị dính chặt và trượt.	0
Làm ơn đừng phí tiền.	0
Tôi hoàn toàn hài lòng với vụ mua bán này.	1
Nếu anh đang tìm một chiếc Motorola Headset chất lượng tốt thì không phải đâu.	0
Tuy nhiên Plantronincs tiếp tục sử dụng cùng một thiết kế charger thiếu sót.	0
Kết quả gỡ rối.	0
Thiết kế cồng kềnh.	0
Thật tuyệt là nó được đóng gói tốt đẹp, không có vấn đề gì và nó đến trong thời gian ít hơn sau đó tôi mong đợi! !!!	1
Sản Phẩm Lớn.	1
Đó là một thứ vớ vẩn!	0
Kinh nghiệm của tôi thật kinh khủng ... Đây là tai nghe bluetooth thứ tư của tôi, và trong khi nó còn thoải mái hơn Jabra cuối cùng của tôi (mà tôi ghét !!!	0
Điều này khắc phục mọi vấn đề.	1
Tệ nhất.	0
Tôi rất hạnh phúc	1
Tôi không gặp khó khăn khi truy cập Internet, tải nhạc chuông hay thực hiện bất kỳ chức năng nào.	1
"Tôi không bao giờ nghe thấy và liên tục nói ""cái gì?"""	0
Cuộc sống của pin rất không thể chấp nhận được.	0
Công ty đó là một trò đùa.	0
Nó làm tất cả những gì có mô tả đều nói.	1
Vì chuyện này xảy ra trong mọi cuộc gọi, tôi buộc phải ngừng sử dụng cái headset này.	0
Nó hoạt động tốt với một bộ sạc ô tô, đặc biệt nếu bạn không thể cắm vào hai bộ điều chỉnh cùng một lúc.	1
Hỗ trợ công nghệ của Verizon đi qua vài thủ tục, không ai làm việc và tôi phải làm lại một lần nữa, xóa hết dữ liệu của tôi.	0
Chất Lượng Giọng Nói, Sức Mạnh Tín Hiệu, Cuộc Gọi Rơi.	0
Nó chơi lớn hơn bất kỳ người nói khác về kích thước này; giá quá thấp đến nỗi hầu hết sẽ nghĩ chất lượng là thiếu, tuy nhiên, không phải.	1
Tốt hơn dự kiến.	1
Nó cảm thấy được xây dựng kém, thực đơn rất khó khăn để điều hướng, và các nút được khai thác rất khó để thúc đẩy chúng.	0
Hết pin rồi.	1
Tôi khuyên anh nên tránh xa sản phẩm này.	0
Tôi chỉ dùng nó hai ngày, và nó không phải lúc nào cũng dễ nghe.	0
Tôi lấy được chiếc xe sạc và thậm chí không phải sau một tuần nó bị hỏng ...Tôi đã cắm nó vào và nó bắt đầu hút thuốc.	0
Chạy nước rút-dịch vụ khách hàng khủng khiếp.	0
Liên kết điện thoại của tôi mà không cần nỗ lực	1
Thật tuyệt!	1
Dễ sử dụng.	1
Tốt Hơn Cả Mới.	1
Cái gì sở hữu tôi để lấy cái thứ rác rưởi này, tôi không hề biết ...	0
Rác rưởi.	0
Một sản phẩm khá tốt.	1
Đây là một chiếc điện thoại tuyệt vời!	1
Với giá trên Amazon, nó là một sản phẩm tuyệt vời, mà tôi đề nghị rất cao.	1
Bộ phận Nghiên cứu và Phát triển của họ rõ ràng biết rõ họ đang làm gì.	1
