Sentence	Label
This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.	0
I'm happy about this purchase- good quality and low price.	1
I love the look and feel of Samsung flipphones.	1
Its well-designed and very sharp -- the blue is a very nice color.	1
Does everything it should and more.	1
I could not recommend these more.	0
Nice Sound.	1
Looks good in the picture, but this case was a huge disappointment!!	0
Much less than the jawbone I was going to replace it with.	1
Setup went very smoothly.	1
its extremely slow and takes forever to do anything with it.	0
A must study for anyone interested in the "worst sins" of industrial design.	0
The first thing that happened was that the tracking was off.	0
It is well made, easy to access the phone and has a handy, detachable belt clip.	1
Then I had to continue pairing it periodically since it somehow kept dropping.	0
Can't upload ringtones from a third party.	0
Bluetooth does not work, phone locks up, screens just flash up and now it just makes calls randomly while in my pocket locked.	0
Truly awful.	0
It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.	1
The volume for the ringer is REAL good (you have choices how loud).	1
And none of the tones is acceptable.	0
camera color balance is AWFUL.	0
This product is clearly not ready for prime time, I don't care how cool it looks, if you can't tell a call is coming in it's worthless.	0
I love the ringtones because they are so upbeat!	1
Chinese Forgeries Abound!.	0
Easy to pair with my Samsung Cell.	1
The instructions didn't explain that a microphone jack could be used.	0
i would advise to not purchase this item it never worked very well.	0
Too bad you have to pay up to $$$ a month for the service!	0
Works well.	1
The nokia CA-42 USB cable did not work with my phone.	0
Clear crisp sound.	1
I have to use the smallest earpieces provided, but it stays on pretty well.	1
The biggest complaint I have is, the battery drains superfast.	0
The design might be ergonomic in theory but I could not stand having these in my ear.	0
Do NOT buy if you want to use the holster.	0
The phone can also take great pictures and even video clips.	1
It doesn't make you look cool.	0
Because both ears are occupied, background is not distracting at all.	1
Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day.	1
Also, the phone doesn't seem to accept anything except CBR mp3s, preferably ripped by Windows Media Player.	0
You can't beat the price on these.	1
* Comes with a strong light that you can use to light up your camera shots, and even flash SOS signals (seriously!	1
lightweight and works well.	1
So just beware.	0
I love this cable - it allows me to connect any mini-USB device to my PC.	1
So anyone near you will hear part of your conversation.	0
This is cool because most cases are just open there allowing the screen to get all scratched up.	1
I bought this phone as a replacement for my StarTac and have regretted it since.	0
Appears to actually outperform the original battery from China that came with my V325i.	1
Can't store anything but phone numbers to SIM.	0
It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.	0
Poor quality.	0
jabra ear gels "R" the best!.	1
Not worth it.	0
The phone crashed completely and now I have to get it replaced.	0
It quit working after I'd used it for about 18 months, so I just purchased another one because this is the best headset I've ever owned.	1
Unfortunately it will not recharge my iPhone 4s, despite connecting it from multiple power sources (iMac, external battery, wall outlet, etc).	0
It was a great phone.	1
if you simply want a small flip phone -- look elsewhere as the extra bells & whistles are mediocre.	0
Good value, works fine - power via USB, car, or wall outlet.	1
My phone doesn't slide around my car now and the grip prevents my phone from slipping out of my hand.	1
This is simply the BEST bluetooth headset for sound quality!	1
Think it over when you plan to own this one!This sure is the last MOTO phone for me!	0
In the span of an hour, I had two people exclaim "Whoa - is that the new phone on TV?!?	1
I have always used corded headsets and the freedom from the wireless is very helpful.	1
This case has passed the one year mark and while it shows signs of wear, it is 100% functional.	1
Other than that, the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape.	1
It has everything I need and I couldn't ask for more.	1
After receiving and using the product for just 2 days it broke.	0
This product is great... it makes working a lot easier I can go to the copier while waiting on hold for something.	1
None of the three sizes they sent with the headset would stay in my ears.	0
T-Mobile has the best customer service anywhere.	1
Arrived quickly and much less expensive than others being sold.	1
We have tried 2 units and they both failed within 2 months.. Pros	0
Provides good protection and looks classy, too.	1
Krussel Always good.	1
The tracfonewebsite is user friendly and makes it easy toactivate, etc.	1
The design is very good.4.	1
I great reception all the time.	1
I would highly recommend this product.	1
Couldn't use the unit with sunglasses, not good in Texas!	0
It dit not work most of the time with my Nokia 5320.	0
Bought mainly for the charger, which broke soon after purchasing.	0
If you like a loud buzzing to override all your conversations, then this phone is for you!	0
Fantastic buy and will get again for whatever my next phone is	1
stay away from this store, be careful.	0
This BlueAnt Supertooth hands-free phone speaker is AWESOME.	1
Does not fit.	0
.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound in ear plugs.	1
It is light, has plenty of battery capacity, and is very confortable to wear for somewhat extended periods of time.	1
